pixel,x,y
278,0.0,0.0
279,0.0,0.0
280,0.0,0.0
281,444.31992127661863,500.1310528336529
282,0.0,0.0
283,0.0,0.0
284,0.0,0.0
285,0.0,0.0
286,0.0,0.0
287,364.91054532185075,482.371272551865
288,365.23725992765173,482.5958756855662
289,0.0,0.0
290,361.08035999963977,486.8286093741819
291,350.8438806705109,465.3668869969819
292,379.86572591587986,485.74822501901417
293,400.7848636047747,489.5986390394569
294,0.0,0.0
295,425.4885094952851,501.1653434906485
296,443.8633162441166,504.62556944572333
297,428.3765827396923,500.46850082066055
298,446.48712435706074,497.01359072555704
299,442.81078460711035,495.8581367421998
300,434.4412026456311,471.4190342118207
301,402.3896102263029,466.5048699405419
302,428.33426906132826,478.67134764231554
303,433.454972800869,513.8956466130994
304,452.9999980805085,528.9999977584746
305,463.99999797379917,511.99999776419213
306,488.2719971477089,504.14984145796757
307,504.7874894834262,492.7616288626045
308,506.89081864892853,497.58560773466274
309,0.0,0.0
310,493.9764805714549,501.05990622061694
311,464.33743105964834,505.67759493759894
312,0.0,0.0
313,496.72782223842165,513.6535438632573
314,493.9999989533898,501.51271080187985
315,0.0,0.0
316,541.3406653978285,493.2102984600991
317,566.3753572370509,481.9752799936674
318,545.3299126120761,504.94832120277084
319,0.0,0.0
320,0.0,0.0
321,555.3953709889927,460.4058696842117
322,0.0,0.0
323,0.0,0.0
324,0.0,0.0
325,0.0,0.0
326,0.0,0.0
327,0.0,0.0
328,0.0,0.0
329,0.0,0.0
330,0.0,0.0
331,527.1482964971491,500.5802513207177
332,497.26289244817065,502.38287869557837
333,504.66174223831354,516.3264394145843
334,0.0,0.0
335,0.0,0.0
336,491.999998948718,500.5085459390843
337,0.0,0.0
338,0.0,0.0
339,0.0,0.0
340,0.0,0.0
341,0.0,0.0
342,0.0,0.0
343,0.0,0.0
344,0.0,0.0
345,0.0,0.0
346,0.0,0.0
347,0.0,0.0
348,0.0,0.0
349,0.0,0.0
350,456.00199264408053,455.2016737922672
351,447.7891487663181,464.640010165945
352,0.0,0.0
353,0.0,0.0
354,0.0,0.0
355,0.0,0.0
356,0.0,0.0
357,420.500495123389,441.5044594236824
358,0.0,0.0
359,0.0,0.0
360,0.0,0.0
361,362.6687524500063,420.10981016953775
362,0.0,0.0
363,0.0,0.0
364,0.0,0.0
365,0.0,0.0
366,428.66907452504466,472.6719646348671
367,447.999998,455.99999796428574
368,431.2511451733257,463.554133609863
369,400.5015349022502,441.5046054846422
370,408.3988192172016,427.2225966043654
371,370.1105636685451,443.5106989110993
372,384.0749900023883,433.84244113589665
373,412.8734458624042,450.57467379504413
374,429.4288630747835,457.63353745004906
375,454.89867444143187,450.54293047226275
376,482.34970407648404,437.00774812781356
377,488.63200386381067,453.4227047780732
378,477.6509506823887,441.4687003005275
379,487.9015590904046,439.51650352964697
380,487.7431380177405,439.64370769567904
381,0.0,0.0
382,492.4923736547007,500.99999890849676
383,0.0,0.0
384,0.0,0.0
385,553.9999975267857,452.99999797767856
386,551.9248655750878,446.75584068808206
387,565.4202728769288,427.93991225984695
388,568.724234631237,436.814226877221
389,568.4984453012961,463.5357510551628
390,568.9999988243802,462.4999990444215
391,0.0,0.0
392,0.0,0.0
393,0.0,0.0
394,0.0,0.0
395,523.5216011343292,452.496311430457
396,0.0,0.0
397,0.0,0.0
398,0.0,0.0
399,0.0,0.0
400,0.0,0.0
401,494.9999989144737,418.4912271524315
402,508.9448402824892,411.42165915268566
403,516.7764383611737,410.9699452891401
404,0.0,0.0
405,0.0,0.0
406,0.0,0.0
407,0.0,0.0
408,0.0,0.0
409,446.5140474021706,382.5161286342184
410,0.0,0.0
411,0.0,0.0
412,0.0,0.0
413,462.5144086680168,393.5051340852095
414,0.0,0.0
415,461.8779148815915,422.5163846330565
416,441.493484650353,422.01236203741655
417,436.87781187855126,409.54179483553355
418,0.0,0.0
419,0.0,0.0
420,0.0,0.0
421,0.0,0.0
422,351.04648482720927,406.6698181571715
423,369.9802185032046,378.44753199148005
424,360.1014573476966,394.0728683681907
425,0.0,0.0
426,383.02321954404607,410.41225474816383
427,409.5360176078458,411.5624795482226
428,425.1504164895207,404.63958316473355
429,0.0,0.0
430,447.9872335813864,407.18598783037237
431,457.40802425164185,415.96981683850464
432,477.66497907148414,422.5499307765532
433,492.088053559171,420.9097985447222
434,475.5072087355407,402.8786650894413
435,482.2684540446865,404.5528777062084
436,498.7648743412982,415.0672114712034
437,528.7673575094547,429.22836445237635
438,539.5813496601484,439.82368095461203
439,544.0531571252071,420.1706867091588
440,555.368923528243,399.6519182395266
441,579.5855313384463,424.5414538288294
442,571.4655020762759,433.5406904000397
443,587.2677087461127,414.9581955859796
444,556.7057335155063,422.01739993699084
445,0.0,0.0
446,557.1090844607334,420.8324155468574
447,0.0,0.0
448,0.0,0.0
449,0.0,0.0
450,486.3967342968189,390.8065302932191
451,485.6758831819238,365.0118279009198
452,509.66810797036,379.82756746491145
453,0.0,0.0
454,0.0,0.0
455,0.0,0.0
456,0.0,0.0
457,554.9362835105554,369.6864713262524
458,0.0,0.0
459,0.0,0.0
460,0.0,0.0
461,514.868495620892,374.41887408362845
462,516.9999976711712,375.99999830630634
463,0.0,0.0
464,0.0,0.0
465,0.0,0.0
466,0.0,0.0
467,0.0,0.0
468,0.0,0.0
469,0.0,0.0
470,0.0,0.0
471,441.575632186802,364.92508344760216
472,417.5107703324314,346.0169841151545
473,0.0,0.0
474,0.0,0.0
475,0.0,0.0
476,0.0,0.0
477,419.72925932421504,354.73613914311284
478,411.80972304123236,373.6035202232996
479,0.0,0.0
480,376.9999992012712,371.4936432807338
481,390.0029756007064,370.7593453253897
482,391.9266286746862,338.66508535329274
483,415.50563431199083,360.95821424699636
484,0.0,0.0
485,443.0608170159299,381.81445367040936
486,447.69357137527453,386.8935713825127
487,462.6847971231732,378.34449040677197
488,0.0,0.0
489,469.70299968556196,344.4346970469099
490,435.14514751065184,355.14224797571535
491,464.7736130730964,365.00024315263835
492,484.00708027041446,373.14779459940485
493,513.5737550614965,367.74372921098205
494,506.5539757544956,344.63985429416186
495,547.2893557884482,365.33463635616357
496,544.9558991470352,380.9946932439272
497,0.0,0.0
498,0.0,0.0
499,0.0,0.0
500,0.0,0.0
501,497.48955279768825,347.02291612064187
502,480.94876133138445,333.8949612861699
503,521.999998925926,333.5020569269505
504,0.0,0.0
505,0.0,0.0
506,0.0,0.0
507,550.1861208928563,320.02263629587026
508,548.4587091677818,307.43473708908874
509,561.1275672642554,335.14108089992374
510,543.6958023348899,341.9817283106218
511,0.0,0.0
512,546.4495212046232,356.92879877053264
513,0.0,0.0
514,538.3377378291664,343.6754767346909
515,515.5668824304261,335.7365937915518
516,0.0,0.0
517,510.60996415703437,306.61415401031354
518,0.0,0.0
519,500.94664869967687,335.5777071986842
520,0.0,0.0
521,0.0,0.0
522,0.0,0.0
523,0.0,0.0
524,0.0,0.0
525,0.0,0.0
526,0.0,0.0
527,414.9999981306306,336.999998481982
528,0.0,0.0
529,389.00983809626854,321.50808129198305
530,0.0,0.0
531,393.8411417321807,322.993411183753
532,395.35382422492313,341.4777844711954
533,385.120704308897,316.0959007558368
534,0.0,0.0
535,0.0,0.0
536,0.0,0.0
537,449.7376273440096,340.9405619644515
538,450.8286013147377,327.86883181478584
539,419.04437088156067,305.0173920162028
540,409.34891113171653,326.5064839336302
541,405.3769775834509,319.3124614588395
542,423.4129697894661,338.0143920863504
543,445.3738707126217,345.80785265143794
544,452.8799055999865,353.68132047268296
545,481.1510220607894,328.4923862819678
546,485.4527580367694,323.64137472405235
547,503.561383895512,303.56716121956623
548,507.3653860013794,336.40343472230336
549,502.496736344041,317.23943651073876
550,0.0,0.0
551,0.0,0.0
552,0.0,0.0
553,478.14313584030725,282.39389680149895
554,0.0,0.0
555,494.0614822071601,278.8679005259458
556,514.5812677901986,268.95936608217636
557,535.1093057263432,293.3180270828259
558,529.1053528631828,298.6267171673494
559,544.0883385704662,292.7241881336026
560,549.5729368216333,255.3402453284972
561,0.0,0.0
562,527.5026961199316,297.5120830242636
563,0.0,0.0
564,510.271843919203,292.653107077612
565,480.9540082068647,288.57283715211906
566,497.8132765996323,301.86571679240205
567,0.0,0.0
568,0.0,0.0
569,0.0,0.0
570,499.40265048207164,299.89903607231344
571,0.0,0.0
572,0.0,0.0
573,442.4966282191087,299.9999993258427
574,0.0,0.0
575,0.0,0.0
576,0.0,0.0
577,443.9630943144139,293.7954222331804
578,0.0,0.0
579,0.0,0.0
580,0.0,0.0
581,398.71424299313935,289.9497334583794
582,402.78999617976643,276.8338691114945
583,435.8097291362862,275.53086242781427
584,453.48545439353404,274.0199290928897
585,0.0,0.0
586,464.75026405846535,293.00211609206127
587,0.0,0.0
588,461.2288204430011,242.7023517440568
589,479.08996404890587,227.61959280346733
590,460.03156437490946,206.17036523691655
591,449.1969786435847,216.99668677407027
592,474.0750322393111,246.4172056389786
593,504.8562700452704,245.86550123769774
594,524.148847966436,230.92865802031844
595,0.0,0.0
596,485.4845346817015,251.6588344449981
597,0.0,0.0
598,0.0,0.0
599,519.998627132398,257.5044233896424
600,482.7491583988593,258.7638698094048
601,483.4859606009871,250.5064792111161
602,466.99858823782733,241.44601253250104
603,0.0,0.0
604,459.9955088443127,261.50688614924945
605,0.0,0.0
606,0.0,0.0
607,0.0,0.0
608,411.06006003801696,248.37709136377214
609,396.8509873436151,251.11983836375225
610,399.38937909218623,228.5629223126987
611,428.8562584986574,221.30077940822997
612,439.3788719259075,229.5212519404449
613,0.0,0.0
614,0.0,0.0
615,0.0,0.0
616,457.27336698838025,218.08136255121585
617,0.0,0.0
618,432.7708925848122,210.6621556954743
619,433.2892502631266,174.93169375843462
620,454.4016003395372,198.8636632487067
621,460.49665872995917,178.4977726297352
622,471.02008211127156,206.58356912765097
623,478.8695986616612,185.04772656342772
624,500.39764396832885,202.01843441382948
625,0.0,0.0
626,518.396030613981,193.79723883192645
627,539.2053477580429,191.31094817378406
628,0.0,0.0
629,0.0,0.0
630,0.0,0.0
631,0.0,0.0
632,0.0,0.0
633,0.0,0.0
634,0.0,0.0
635,435.9105703454865,175.56735414509066
636,459.66526055994433,172.91219318523306
637,463.23485131672163,144.01572365892963
638,462.127620737149,132.89820721838365
639,478.21259977099044,146.54898472116673
640,497.71792157279896,171.72849242383083
641,508.8636759368297,171.73638212300136
642,508.32139028372166,161.37504453451425
643,0.0,0.0
644,0.0,0.0
645,459.4358601899227,129.21463412930592
646,0.0,0.0
647,496.3455641474442,101.75577088278399
648,493.0863699975203,83.71143342932189
649,502.29916344065947,78.83401671660914
