pixel,x,y
481,524.492738,374.5186718
482,0,0
483,0,0
484,499.840764,364.4464387
485,0,0
486,0,0
487,458.0295134,380.1046203
488,472.112683,366.2478282
489,0,0
490,0,0
491,0,0
492,0,0
493,0,0
494,0,0
495,0,0
496,0,0
497,403.2236291,372.6600969
498,406.5048152,366.0096307
499,416.7099884,373.0017024
500,439.9769222,371.045849
501,0,0
502,430.2746392,331.9999998
503,400.329767,332.6908385
504,0,0
505,375.9999984,314.9999987
506,0,0
507,0,0
508,0,0
509,361.1872902,336.8550754
510,376.5347854,337.7280391
511,381.1626746,347.3045337
512,0,0
513,367.7947514,339.0524256
514,371.1929348,333.766251
515,395.8757533,325.9597898
516,408.5960437,323.0784001
517,405.7573322,300.5096826
518,415.8935597,315.3591233
519,425.9999981,330.9999985
520,456.1918604,333.7274281
521,467.0085742,334.0651219
522,0,0
523,479.1521635,306.2841245
524,451.7511932,325.5651185
525,468.6511331,326.4993629
526,486.1573517,324.4933025
527,506.3397126,328.4914557
528,522.0759024,326.190951
529,532.9297979,319.6496733
530,0,0
531,527.5055172,324.2695555
532,523.245732,343.7681209
533,529.1617828,323.372301
534,0,0
535,499.7236407,338.0664033
536,467.6106012,330.0804888
537,469.6481327,343.552697
538,468.6323837,335.5052741
539,0,0
540,521.3895,341.210838
541,0,0
542,0,0
543,0,0
544,0,0
545,0,0
546,0,0
547,425.7752256,320.9137241
548,0,0
549,422.8069187,326.1615044
550,428.8780178,324.7244188
551,469.9999994,339.0106662
552,0,0
553,0,0
554,410.9999983,288.9999988
555,433.2773953,295.0876124
556,0,0
557,0,0
558,0,0
559,0,0
560,0,0
561,0,0
562,391.6947741,292.976106
563,0,0
564,412.0058464,295.3797661
565,0,0
566,424.5743756,298.9913137
567,445.3395143,268.3223962
568,446.3460793,270.2442723
569,409.1564315,272.6312241
570,410.9054873,283.5389377
571,431.4562612,292.6480035
572,451.6264488,296.2759483
573,484.3446016,290.8322164
574,501.0350597,284.5215582
575,485.9938232,272.3184063
576,458.8326636,283.5494491
577,0,0
578,0,0
579,0,0
580,509.4032937,289.957444
581,511.2908651,297.4314902
582,0,0
583,482.1176209,296.6757708
584,0,0
585,466.018287,286.5601894
586,0,0
587,456.8628063,269.5614057
588,459.6763079,251.6611567
589,443.4567736,243.073203
590,0,0
591,470.3710326,244.4425692
592,0,0
593,422.5934305,263.9780564
594,0,0
595,0,0
596,437.0044841,260.976831
597,0,0
598,0,0
599,400.4597495,257.248857
600,436.4963011,251.0070688
601,440.9587274,249.4189903
602,446.5406879,245.7696322
603,446.0118919,234.0141216
604,459.8415907,246.8702481
605,485.9999979,259.9999989
606,490.2219485,239.5308338
607,496.9262541,229.1578649
608,508.8031776,248.7565521
609,521.3186606,250.1805677
610,518.7360086,234.9232869
611,0,0
612,0,0
613,0,0
614,443.2242595,249.704435
615,444.501344,230.657034
616,0,0
617,462.8671068,203.1067801
618,0,0
619,486.0763246,194.4036401
620,0,0
621,458.5954877,200.3861489
622,0,0
623,0,0
624,427.4822515,223.1156186
625,0,0
626,0,0
627,0,0
628,0,0
629,402.1001474,202.2791006
630,427.0654167,201.0981252
631,433.6098633,212.699598
632,447.8706723,189.3720487
633,461.761813,188.3923863
634,462.479336,173.6923995
635,483.6717969,183.2866883
636,460.6980219,185.4075467
637,0,0
638,458.693487,148.5668152
639,446.6765113,174.6680729
640,427.1689958,192.8380993
641,0,0
642,409.6624288,167.3149715
643,418.725261,130.0175252
644,441.1695844,143.2390752
645,463.0636889,136.2156051
646,460.063552,124.9500431
647,0,0
648,0,0
649,419.9136636,91.06710249
